Record_ID,Country,State_Region,Date,Happiness_Score,GDP_Per_Capita,Social_Support,Healthy_Life_Expectancy,Freedom_To_Make_Life_Choices,Generosity,Perceptions_Of_Corruption,Positive_Affect,Negative_Affect,Confidence_In_Government
HAPPY_010714,Brazil,Goias,2015-08-13,7.542,11870.45,1.633,75.5,0.941,-0.175,0.551,0.212,0.585,0.201
HAPPY_011479,Mexico,Michoacan,2021-05-10,3.469,13509.15,1.361,81.6,0.879,-0.216,0.176,0.629,0.08,0.484
HAPPY_005834,France,Auvergne-Rhone-Alpes,2022-02-05,2.989,3875.47,1.813,49.6,1.145,0.469,0.357,0.795,0.179,0.721
HAPPY_003154,Japan,Ibaraki,2023-11-06,5.959,18378.09,0.752,78.4,0.432,-0.259,0.622,0.344,0.57,0.482
HAPPY_014689,Canada,Quebec,2019-02-03,,15281.38,1.126,56.1,0.88,0.034,0.438,0.134,0.208,0.537
HAPPY_000489,South Korea,Jeolla,2017-02-16,7.063,15711.19,1.568,68.5,0.811,0.154,0.464,0.456,0.346,0.718
HAPPY_001234,Germany,Saxony,2021-05-20,8.235,19197.41,0.385,65.0,0.965,-0.126,0.327,0.625,0.122,0.537
HAPPY_014399,Canada,Prince Edward Island,2015-07-17,7.72,10202.05,0.4,64.9,0.816,-0.174,0.672,0.363,0.172,0.347
HAPPY_004117,Italy,Sicily,2024-08-18,2.846,30102.0,1.786,60.9,0.246,-0.22,0.306,0.887,0.414,0.102
HAPPY_002169,France,Occitanie,2017-01-01,7.882,16701.12,1.948,74.2,0.781,0.062,0.286,0.842,0.464,0.598
HAPPY_015618,Japan,Osaka,2017-03-13,3.618,2671.45,,80.8,0.838,0.192,0.352,0.332,0.304,0.716
HAPPY_012181,Canada,Ontario,2021-11-12,3.258,6271.88,1.996,45.0,0.64,0.108,0.156,0.575,0.208,0.064
HAPPY_014414,China,Anhui,2019-01-25,6.686,21231.17,0.61,65.6,1.154,0.39,0.165,0.563,0.116,0.262
HAPPY_010845,Japan,Nagano,2022-04-23,6.125,12465.88,1.126,59.9,0.73,-0.161,0.502,0.765,0.424,0.284
HAPPY_013425,Japan,Miyagi,2021-10-07,7.526,10891.6,1.716,78.2,1.087,0.5,0.345,0.427,0.091,0.496
HAPPY_009796,Mexico,Sinaloa,2023-02-19,2.572,9508.44,1.849,51.0,1.231,-0.116,0.349,0.601,0.597,0.522
HAPPY_004519,Germany,Saxony,2018-12-27,4.513,13971.61,1.687,,0.685,-0.106,0.71,0.559,0.555,0.359
HAPPY_007765,France,Corsica,2015-11-01,4.815,14791.6,1.762,46.0,0.957,-0.426,0.518,0.521,0.514,0.252
HAPPY_009544,Mexico,Guanajuato,2022-01-14,7.54,22368.44,1.677,57.2,1.255,0.378,0.617,0.671,0.2,0.164
HAPPY_009431,India,West Bengal,2015-03-21,5.44,20759.83,1.974,51.8,0.744,0.22,0.562,0.432,0.63,0.317
HAPPY_014147,UK,East Midlands,2019-07-10,3.703,16518.38,1.055,,1.078,0.053,0.676,0.756,0.486,0.301
HAPPY_008114,Germany,Baden-Wurttemberg,2017-12-20,3.115,69530.0,1.183,55.6,0.421,0.284,0.712,0.693,0.293,0.471
HAPPY_002105,South Korea,Ulsan,2018-11-04,5.211,10039.68,1.425,63.0,1.238,0.215,0.62,0.31,0.167,0.26
HAPPY_012243,Canada,Prince Edward Island,2022-10-07,5.576,6508.14,0.934,82.2,1.299,-0.239,0.357,0.615,0.205,0.416
HAPPY_008692,UK,Yorkshire,2015-04-22,4.23,69693.59,1.198,63.3,0.8,0.085,0.303,0.522,0.284,0.467
HAPPY_014745,France,Centre-Val de Loire,2015-04-22,3.744,8452.84,1.793,60.4,1.151,-0.078,0.129,0.368,0.23,0.092
HAPPY_010163,India,Maharashtra,2020-04-07,5.94,22460.17,1.828,74.3,1.084,0.344,0.369,0.305,0.386,0.596
HAPPY_001726,Italy,Abruzzo,2020-10-09,6.086,7778.28,1.295,46.3,1.342,-0.443,0.46,0.563,,0.293
HAPPY_011891,South Korea,Ulsan,2019-12-10,5.359,1448.15,1.704,53.7,0.981,-0.149,0.595,0.519,0.301,0.226
HAPPY_015023,Turkey,Eskisehir,2023-11-02,3.502,5448.23,1.402,45.0,1.044,0.372,0.254,0.516,0.258,0.518
HAPPY_007518,Canada,Saskatchewan,2015-02-06,5.021,17023.52,1.389,60.9,,0.04,0.398,0.161,0.617,0.731
HAPPY_005595,Russia,Chelyabinsk Oblast,2015-09-17,6.205,21493.58,1.617,48.8,1.162,0.076,0.195,0.392,0.132,0.262
HAPPY_014706,Turkey,Izmir,2024-12-03,6.189,6669.58,1.889,77.8,0.392,-0.5,0.085,0.247,0.808,0.564
HAPPY_008923,Canada,Alberta,2024-06-13,8.141,66916.84,0.856,64.0,1.395,-0.103,0.532,0.456,0.733,0.479
HAPPY_007611,Australia,Victoria,2016-01-19,5.273,13718.43,0.871,58.3,0.423,0.451,0.454,0.298,0.219,
HAPPY_014208,Italy,Basilicata,2020-05-06,5.288,10607.88,0.99,56.6,0.676,-0.5,0.515,0.48,0.394,0.344
HAPPY_008415,Germany,Baden-Wurttemberg,2015-12-14,2.74,23122.32,1.038,62.1,1.274,-0.5,0.295,0.612,0.667,0.573
HAPPY_004429,South Korea,Jeju,2023-03-11,3.572,35912.24,1.898,84.1,0.674,-0.211,0.54,0.492,0.478,0.242
HAPPY_014725,Brazil,Espirito Santo,2017-04-15,3.75,4074.34,1.687,61.2,1.282,0.434,0.557,0.269,0.372,0.286
HAPPY_000959,Iran,Ardabil,2023-09-23,4.038,55475.1,1.615,63.8,1.387,-0.236,0.271,,0.186,0.342
HAPPY_002031,Japan,Fukuoka,2022-11-08,3.307,8549.29,1.72,62.4,1.148,0.484,0.135,0.457,0.094,0.276
HAPPY_011935,South Korea,Jeolla,2020-10-10,5.529,42907.71,0.871,61.4,1.283,0.119,0.504,0.766,0.069,0.273
HAPPY_008161,USA,New York,2021-09-24,4.36,4483.2,0.989,56.5,0.613,0.443,0.696,0.35,0.411,0.468
HAPPY_006856,China,Hebei,2023-02-06,4.939,10110.29,1.302,45.0,0.483,-0.253,0.476,0.683,0.698,0.47
HAPPY_015214,Brazil,Amazonas,2017-10-21,5.884,31864.5,0.883,78.8,0.735,-0.278,0.487,0.554,0.469,
HAPPY_000823,France,Hauts-de-France,2019-11-11,3.535,3347.13,1.0,51.3,1.114,-0.201,0.297,0.825,0.136,0.076
HAPPY_005915,Mexico,Michoacan,2016-09-02,3.209,14781.0,1.592,79.4,,-0.016,0.142,0.39,0.34,0.332
HAPPY_009637,Iran,Alborz,2019-12-09,7.685,9947.65,1.411,68.9,0.704,-0.262,0.356,0.722,0.598,0.19
HAPPY_009070,Germany,Berlin,2016-10-18,8.188,72132.39,0.462,68.5,0.86,-0.343,0.295,0.726,,0.035
HAPPY_011015,Mexico,Chihuahua,2016-05-24,2.589,9390.45,1.171,71.1,1.454,-0.054,0.401,0.459,0.066,0.465
HAPPY_002638,India,Delhi,2024-01-23,8.256,10918.05,1.437,66.5,0.84,-0.101,0.208,0.557,0.101,0.493
HAPPY_009709,India,Gujarat,2020-09-14,6.346,2953.8,1.107,46.5,0.798,0.225,0.637,0.916,0.622,0.451
HAPPY_015103,Turkey,Kahramanmaras,2023-10-13,2.767,5741.18,1.122,65.0,0.909,0.165,0.646,0.77,0.298,0.395
HAPPY_004612,India,Madhya Pradesh,2018-11-15,8.059,20120.48,1.439,68.6,0.632,0.094,0.249,0.643,0.593,0.153
HAPPY_009617,USA,Massachusetts,2022-01-01,5.56,18475.65,1.606,70.5,,0.036,0.548,0.55,0.449,0.294
HAPPY_002167,Russia,Krasnodar Krai,2019-04-09,7.542,17662.24,1.794,56.4,0.343,0.128,0.45,0.445,0.487,0.276
HAPPY_010243,India,Rajasthan,2020-04-11,5.294,13993.78,1.441,,0.472,0.355,0.581,0.607,0.293,0.349
HAPPY_004288,Canada,British Columbia,2024-12-10,3.779,37927.08,1.196,51.7,0.931,-0.093,0.499,0.806,0.486,0.098
HAPPY_005699,Germany,Schleswig-Holstein,2023-04-21,7.233,4526.37,1.923,72.8,0.418,-0.069,0.555,0.54,0.245,0.687
HAPPY_002812,Germany,Saxony-Anhalt,2021-09-24,7.285,17480.72,1.902,74.8,1.245,-0.041,0.755,0.398,0.355,0.541
HAPPY_006431,Australia,Tasmania,2019-02-09,4.73,87528.05,1.889,76.7,0.609,-0.002,,0.425,0.367,0.499
HAPPY_008129,Italy,Sicily,2021-08-19,6.406,40847.95,1.752,53.3,0.394,0.202,0.401,0.453,0.368,0.236
HAPPY_011812,Mexico,State of Mexico,2018-01-02,4.943,7141.84,1.435,74.6,1.188,-0.5,0.413,0.69,0.034,0.591
HAPPY_007047,Spain,Navarre,2017-12-19,3.406,8061.05,0.979,65.7,0.486,-0.218,0.497,0.657,0.169,0.491
HAPPY_004929,Mexico,Zacatecas,2018-07-21,4.305,13760.55,1.235,70.7,0.979,-0.5,0.395,0.544,0.38,0.52
HAPPY_004194,Spain,Balearic Islands,2015-12-25,7.038,20224.45,0.772,51.3,1.227,,0.172,0.469,0.61,0.359
HAPPY_006318,Turkey,Kayseri,2016-09-06,3.867,9441.77,1.976,83.0,0.836,-0.112,0.223,0.54,0.358,0.148
HAPPY_011663,China,Fujian,2017-05-17,3.839,8892.01,1.798,62.6,0.617,-0.041,0.162,0.541,0.642,0.592
HAPPY_008116,China,Hebei,2015-03-10,4.505,14243.5,0.711,52.7,1.06,0.2,0.707,0.978,0.266,0.432
HAPPY_011249,Brazil,Rio de Janeiro,2019-06-05,4.846,16209.18,1.728,46.0,0.127,-0.128,0.612,0.529,0.183,0.058
HAPPY_007558,Canada,Prince Edward Island,2017-07-15,5.044,15896.79,1.383,45.0,1.24,0.059,0.452,0.559,0.46,0.244
HAPPY_007844,France,Brittany,2021-11-05,5.959,40590.94,1.042,55.9,1.207,-0.126,0.685,0.792,0.304,0.275
HAPPY_006487,Italy,Marche,2017-03-27,3.505,14925.4,,61.0,0.461,-0.454,0.411,0.53,0.687,0.524
HAPPY_004793,Spain,Asturias,2019-01-04,4.955,5702.05,1.996,72.7,0.632,-0.154,0.415,0.701,0.543,0.579
HAPPY_000471,Italy,Sicily,2024-04-10,5.334,4136.08,1.432,66.0,0.855,-0.5,0.127,0.247,0.488,0.628
HAPPY_009074,USA,Massachusetts,2015-11-22,4.553,7037.37,0.85,82.3,1.049,0.317,0.328,0.812,0.395,0.545
HAPPY_011326,Iran,Lorestan,2015-05-02,4.729,12357.93,1.882,45.0,0.922,-0.134,,0.535,0.446,0.779
HAPPY_005064,Italy,Umbria,2022-02-22,6.7,50692.25,0.339,74.6,0.855,-0.259,0.037,0.46,0.302,0.203
HAPPY_009913,Japan,Fukuoka,2021-04-03,4.994,6329.57,1.648,59.5,0.795,0.284,0.485,0.539,0.479,0.153
HAPPY_003375,Mexico,San Luis Potosi,2018-12-28,7.865,13833.11,1.706,53.7,0.872,0.352,0.482,0.446,0.327,0.434
HAPPY_015681,Japan,Chiba,2018-02-07,5.322,38966.54,0.477,77.2,1.01,-0.209,0.16,0.922,0.519,0.267
HAPPY_004762,Canada,Yukon,2017-02-19,6.669,14768.7,1.988,71.7,1.24,-0.275,0.457,0.838,0.06,0.483
HAPPY_009408,South Africa,Eastern Cape,2018-07-15,5.866,27052.16,1.04,53.6,1.034,-0.274,0.383,0.625,0.195,0.435
HAPPY_012186,UK,Yorkshire,2021-10-05,7.106,19223.36,1.523,73.9,0.777,0.451,0.03,0.751,0.099,0.405
HAPPY_001468,South Africa,North West,2019-04-14,8.028,12279.5,0.832,82.9,0.695,0.017,0.467,0.213,0.8,0.317
HAPPY_012111,Iran,Qom,2024-09-18,5.465,11494.74,0.136,77.9,0.591,-0.235,0.416,0.478,0.293,0.639
HAPPY_006162,Spain,Castilla-La Mancha,2024-06-11,7.231,53677.21,1.984,75.9,1.186,,0.276,0.419,0.159,0.18
HAPPY_001594,South Africa,North West,2017-04-17,4.915,27722.48,0.279,56.2,1.129,-0.093,0.225,0.454,0.684,0.271
HAPPY_002593,South Africa,North West,2016-10-10,3.806,11241.42,1.143,54.2,1.081,-0.153,0.478,0.954,0.636,0.437
HAPPY_005606,Iran,Sistan and Baluchestan,2015-04-16,6.275,16685.52,1.646,74.5,,-0.173,0.202,0.765,0.477,0.34
HAPPY_012435,China,Zhejiang,2016-11-18,7.109,18933.13,1.303,84.6,0.664,-0.293,0.377,0.405,0.543,0.216
HAPPY_006366,UK,England,2019-05-04,2.567,9312.05,1.118,85.0,0.918,-0.358,0.208,0.938,0.597,0.546
HAPPY_012543,Russia,Irkutsk Oblast,2018-07-12,2.591,6149.05,0.614,63.9,0.631,0.126,0.471,0.236,0.205,0.26
HAPPY_007298,India,Kerala,2017-10-21,7.298,8803.6,0.883,65.5,1.228,0.09,0.388,0.328,0.493,0.439
HAPPY_008412,Germany,Brandenburg,2020-05-22,2.504,13673.34,1.544,71.2,0.561,0.284,0.548,0.596,0.382,0.557
HAPPY_005851,Russia,Sverdlovsk Oblast,2023-05-25,6.035,27476.0,1.89,71.3,0.714,0.053,0.318,0.906,0.214,0.369
HAPPY_001746,Japan,Hokkaido,2016-08-01,7.254,12875.69,0.453,57.3,0.637,-0.06,0.444,0.507,0.66,0.219
HAPPY_006900,South Korea,Gwangju,2020-02-21,5.024,7649.82,1.631,70.8,0.421,-0.441,0.115,0.671,0.89,0.082
HAPPY_000055,USA,Colorado,2019-01-20,2.661,26798.09,0.958,76.0,0.595,-0.112,0.275,0.933,0.62,0.319
HAPPY_013128,Canada,British Columbia,2020-11-27,4.723,5573.14,1.567,56.3,,0.205,0.328,0.871,0.268,0.265
HAPPY_001029,China,Hubei,2018-07-11,3.555,27232.61,1.484,55.0,1.163,-0.047,0.074,0.49,0.648,0.427
HAPPY_004654,China,Fujian,2023-08-15,7.899,14311.44,1.523,59.6,1.04,-0.328,0.148,0.703,0.531,0.449
HAPPY_002655,India,Delhi,2023-05-17,4.172,7175.33,1.176,67.2,1.082,0.15,0.557,0.623,,0.364
HAPPY_001460,Italy,Emilia-Romagna,2023-03-19,4.604,28346.18,1.053,77.7,1.0,0.102,0.161,0.596,0.236,0.137
HAPPY_003245,Russia,Novosibirsk Oblast,2018-09-15,2.762,39939.76,1.59,62.0,0.873,-0.5,0.895,0.507,0.21,0.201
HAPPY_006709,UK,Northern Ireland,2019-12-22,7.401,5465.36,1.926,65.1,0.89,-0.012,0.211,0.247,0.175,0.446
HAPPY_010526,Iran,Gilan,2021-01-26,6.23,,1.603,57.5,0.721,0.152,0.359,0.284,0.633,0.739
HAPPY_008266,China,Hunan,2022-10-23,3.857,66231.83,1.315,70.7,0.384,0.069,0.219,0.725,0.513,0.807
HAPPY_015801,Japan,Okayama,2015-05-15,3.477,5251.36,0.272,68.7,0.947,0.028,0.463,0.611,0.384,0.585
HAPPY_004068,Mexico,Sonora,2024-07-12,4.619,2596.66,1.41,45.0,1.225,-0.067,,0.865,0.329,0.269
HAPPY_002857,Germany,Saxony,2018-04-06,8.196,37239.68,1.001,66.0,1.177,0.111,0.524,0.463,0.308,0.159
HAPPY_005338,Canada,Nova Scotia,2019-08-27,4.963,13175.7,1.099,60.3,0.655,0.156,0.579,0.754,0.343,0.27
HAPPY_009326,USA,California,2020-03-24,5.994,14837.53,1.309,58.6,1.015,-0.04,0.768,0.684,0.26,0.389
HAPPY_006992,South Korea,Gyeongsang,2021-12-09,7.202,4711.73,0.696,73.8,1.052,0.489,0.346,0.27,0.316,0.469
HAPPY_005010,Germany,Rhineland-Palatinate,2017-06-20,4.969,20804.07,0.423,53.1,0.965,0.265,0.152,0.379,0.272,0.368
HAPPY_001683,Japan,Saitama,2022-07-22,7.649,9012.45,1.717,53.9,,0.477,0.387,0.589,0.237,0.715
HAPPY_015052,Italy,Campania,2017-02-21,3.748,3121.72,1.446,72.5,1.136,0.296,0.13,0.772,0.556,0.823
HAPPY_007756,China,Shanxi,2016-08-16,4.094,8782.02,1.41,71.0,1.309,0.35,0.639,0.385,0.288,0.04
HAPPY_000143,Canada,British Columbia,2022-01-09,3.659,9788.26,0.609,60.0,0.925,0.384,0.357,0.709,0.53,0.598
HAPPY_009126,Australia,Victoria,2020-02-02,3.58,31849.04,1.308,70.2,1.279,-0.159,0.436,0.869,0.201,0.422
HAPPY_009829,Italy,Liguria,2015-06-28,4.165,33681.53,1.629,45.0,0.808,0.189,0.109,0.891,0.767,0.364
HAPPY_012309,Brazil,Sao Paulo,2022-01-01,6.619,20611.91,0.531,59.8,0.882,-0.215,0.432,0.61,0.224,0.338
HAPPY_010983,Spain,La Rioja,2016-11-11,4.958,20768.99,0.846,53.7,1.03,0.5,0.256,0.639,0.2,0.438
HAPPY_001582,France,Corsica,2024-08-16,3.737,5685.03,1.832,62.9,1.335,-0.309,0.314,0.483,0.676,0.67
HAPPY_002485,China,Guangdong,2018-11-14,5.25,27948.24,1.821,72.2,1.156,-0.144,0.427,0.554,0.104,0.272
HAPPY_005403,France,Occitanie,2021-08-24,8.135,3633.45,1.109,69.8,0.714,-0.412,0.277,0.814,0.186,0.184
HAPPY_011914,Russia,Moscow,2020-02-26,6.34,14301.78,1.877,70.4,0.66,0.392,0.478,0.621,0.21,0.321
HAPPY_014705,Russia,Krasnoyarsk Krai,2017-06-01,4.3,9387.58,1.745,59.1,0.799,-0.124,0.563,0.735,0.112,0.781
HAPPY_008127,Brazil,Minas Gerais,2023-10-03,5.103,2235.57,0.693,59.8,0.649,0.45,0.615,0.689,0.685,0.138
HAPPY_014594,Turkey,Eskisehir,2015-08-04,5.922,11338.73,1.47,57.8,0.993,-0.237,0.368,0.259,0.067,0.317
HAPPY_012090,Spain,Andalusia,2022-11-14,3.221,8798.87,1.539,52.7,0.583,0.142,0.265,0.909,0.56,0.497
HAPPY_000815,Iran,Alborz,2024-12-02,2.523,30993.54,1.185,,0.95,0.203,0.845,0.777,0.093,0.305
HAPPY_006053,Canada,Prince Edward Island,2020-05-02,6.411,9012.27,1.408,80.3,0.748,0.169,0.586,0.582,,0.314
HAPPY_014104,Spain,Basque Country,2022-03-15,3.293,15303.67,1.243,83.2,0.737,0.5,0.171,0.43,0.534,0.382
HAPPY_010179,South Korea,Gyeongsang,2019-04-10,8.075,26794.48,1.74,45.4,1.193,-0.422,0.386,0.701,0.266,0.465
HAPPY_008281,Japan,Gifu,2016-12-15,7.761,29642.22,1.874,49.4,0.95,-0.11,0.237,0.596,0.377,0.365
HAPPY_010975,Australia,Northern Territory,2019-12-20,6.796,41899.51,0.702,55.5,1.147,0.322,0.185,0.604,0.42,0.634
HAPPY_012027,India,Madhya Pradesh,2023-04-07,4.994,15358.79,1.264,45.0,0.427,-0.347,0.856,0.615,0.684,0.231
HAPPY_011573,Mexico,State of Mexico,2022-03-05,3.086,32787.53,0.588,64.8,1.009,0.258,0.831,0.635,0.598,0.735
HAPPY_014016,Japan,Kyoto,2016-08-22,2.568,9792.79,0.278,45.0,1.099,-0.201,0.956,0.797,0.824,0.191
HAPPY_003075,South Africa,Northern Cape,2024-08-12,7.572,24087.95,1.963,64.6,0.699,0.5,0.412,0.902,0.67,0.18
HAPPY_003730,South Korea,Incheon,2018-05-16,4.911,4699.15,1.988,69.1,0.659,,0.219,0.238,0.448,0.739
HAPPY_012495,South Africa,Mpumalanga,2019-06-03,6.026,11848.6,1.827,70.2,1.075,-0.31,0.531,0.432,0.505,0.098
HAPPY_004443,Italy,Tuscany,2022-02-23,3.769,2781.36,1.318,63.3,1.067,-0.137,0.239,0.471,0.651,0.272
HAPPY_004763,USA,Pennsylvania,2016-05-20,,7397.02,0.773,61.4,0.577,0.338,0.302,0.497,0.09,0.078
HAPPY_000282,Japan,Hiroshima,2018-06-24,5.373,15579.57,1.788,85.0,0.773,0.352,0.373,0.765,0.498,0.192
HAPPY_005260,Italy,Campania,2022-03-28,7.038,26255.16,1.669,66.3,1.121,0.159,0.552,0.646,0.276,0.581
HAPPY_010474,South Korea,Incheon,2024-01-05,4.271,2780.25,0.85,76.0,0.874,-0.051,0.418,0.669,0.587,0.622
HAPPY_013948,Germany,Baden-Wurttemberg,2020-01-13,5.876,16753.93,1.924,46.8,1.207,-0.284,0.641,0.453,0.192,0.303
HAPPY_002442,UK,Wales,2024-11-27,6.945,10958.17,0.976,79.0,0.586,0.087,0.649,0.473,0.493,0.229
HAPPY_004156,China,Guangdong,2020-12-26,3.145,1990.94,1.76,50.5,0.663,-0.093,0.045,0.072,0.101,0.252
HAPPY_005687,India,Gujarat,2024-04-22,7.054,2132.28,1.37,45.0,1.254,-0.5,0.339,0.796,0.283,0.556
HAPPY_015258,Japan,Ibaraki,2016-04-19,3.129,40097.32,1.012,48.9,0.321,-0.103,0.391,0.401,0.151,0.205
HAPPY_012930,India,Andhra Pradesh,2019-08-17,3.95,10114.62,1.32,65.1,0.259,,0.503,0.578,0.604,0.116
HAPPY_008960,France,Brittany,2021-11-27,5.652,17991.26,0.318,68.6,0.811,0.224,0.488,0.819,0.233,0.463
HAPPY_004866,Germany,Hesse,2020-10-28,6.394,20947.32,1.873,77.6,0.988,0.073,0.375,0.208,0.455,0.75
HAPPY_014607,Canada,British Columbia,2017-01-07,5.529,24258.31,1.958,62.6,1.265,0.203,0.041,0.522,0.701,0.658
HAPPY_015498,Mexico,Jalisco,2016-06-15,8.22,8377.16,0.653,45.0,1.354,-0.178,0.125,0.419,0.345,
HAPPY_006568,Japan,Osaka,2022-10-14,5.946,1965.97,1.97,70.9,0.859,0.203,0.142,0.653,0.264,0.141
HAPPY_011452,China,Henan,2022-04-14,3.329,65373.98,1.34,74.9,0.927,-0.296,0.541,0.586,,0.621
HAPPY_014244,Turkey,Van,2022-08-28,4.344,31987.3,1.21,72.5,0.762,-0.014,0.693,0.61,0.364,0.162
HAPPY_002049,Russia,Rostov Oblast,2016-10-10,2.692,5058.64,1.567,48.6,1.164,-0.481,0.333,0.917,0.32,0.53
HAPPY_004885,Canada,Yukon,2023-05-02,3.874,9595.9,0.916,63.1,0.779,-0.023,0.456,0.477,0.252,0.655
HAPPY_001718,Germany,Saxony-Anhalt,2024-11-02,6.646,12756.15,1.281,85.0,0.16,-0.095,0.473,0.536,0.165,0.316
HAPPY_010836,UK,East of England,2019-05-10,2.826,1736.46,1.488,46.8,1.371,0.5,0.641,0.153,0.394,0.287
HAPPY_007811,Italy,Valle d'Aosta,2017-05-03,8.255,24535.1,1.13,57.9,1.195,-0.421,0.108,0.382,0.785,0.195
HAPPY_015281,Germany,Hesse,2022-08-21,2.664,6354.3,1.682,83.4,0.739,0.119,0.128,0.478,0.474,0.38
HAPPY_010216,France,Normandy,2021-08-15,4.549,88005.26,0.676,65.9,0.841,-0.441,0.67,0.612,0.203,0.567
HAPPY_015193,Turkey,Gaziantep,2020-10-25,7.721,40946.82,1.957,65.9,0.724,0.455,0.49,0.156,0.386,0.659
HAPPY_009100,Japan,Tochigi,2019-11-06,7.555,8717.53,1.989,85.0,0.827,0.266,0.181,0.759,0.396,0.549
HAPPY_015748,Spain,Cantabria,2015-08-24,5.282,10170.44,0.859,60.6,0.64,0.413,0.259,0.666,0.483,0.861
HAPPY_009648,Canada,Ontario,2024-08-06,7.038,12322.81,1.034,72.5,0.766,-0.329,0.815,0.808,0.368,0.244
HAPPY_015190,China,Chongqing,2021-04-01,7.276,26040.91,1.275,56.2,1.053,-0.014,0.33,0.789,0.224,0.596
HAPPY_008510,Italy,Umbria,2024-10-10,7.975,17156.69,0.832,54.8,0.909,0.195,0.713,0.877,0.194,0.156
HAPPY_010541,South Korea,Busan,2017-11-02,4.813,6001.54,1.382,61.4,0.725,-0.061,0.546,0.347,0.207,0.29
HAPPY_015506,Russia,Republic of Bashkortostan,2015-11-21,3.522,72701.9,1.652,,0.585,-0.0,0.804,0.791,0.442,0.42
HAPPY_009145,Brazil,Parana,2020-07-23,5.594,25104.64,1.931,58.1,1.348,,0.202,0.252,0.57,0.246
HAPPY_001854,France,Provence-Alpes-Cote d'Azur,2023-08-12,7.367,47590.13,0.68,58.5,0.73,-0.001,0.482,0.574,0.264,0.365
HAPPY_015638,Brazil,Minas Gerais,2018-04-16,7.003,12042.35,1.379,45.9,1.02,-0.279,0.367,0.818,0.479,0.302
HAPPY_006813,UK,West Midlands,2018-12-08,7.176,28518.6,1.034,82.5,1.467,-0.071,0.391,0.609,0.53,0.741
HAPPY_011802,India,Bihar,2015-02-12,4.374,40704.43,1.273,82.1,0.814,0.473,0.187,0.645,0.366,0.225
HAPPY_010414,Iran,Kermanshah,2019-02-16,7.986,7352.41,0.485,84.7,0.322,0.189,0.598,0.782,0.215,
HAPPY_006939,South Korea,Gyeonggi,2021-01-01,3.489,9495.52,,62.0,1.039,-0.5,0.18,0.737,0.356,0.216
HAPPY_005204,Russia,Moscow,2018-12-02,5.161,16686.64,1.969,85.0,1.318,0.008,0.726,0.585,0.416,0.409
HAPPY_008746,Spain,La Rioja,2024-03-27,2.539,10194.08,1.107,49.2,1.313,-0.051,0.54,0.615,0.019,0.159
HAPPY_007751,Mexico,State of Mexico,2018-11-20,3.057,40761.84,0.78,62.2,1.404,-0.269,0.39,0.679,0.245,0.355
HAPPY_015205,South Africa,Northern Cape,2023-08-09,6.844,20429.07,1.734,68.3,0.823,0.13,0.303,0.857,0.632,0.192
HAPPY_004924,Russia,Krasnodar Krai,2020-02-15,6.18,10734.07,1.361,61.8,1.302,0.366,0.8,0.809,0.348,0.62
HAPPY_014276,Russia,Krasnodar Krai,2022-02-23,2.781,4905.66,1.909,51.1,0.644,0.041,0.316,0.681,0.366,0.224
HAPPY_007325,Brazil,Rio de Janeiro,2024-08-15,6.079,36591.71,1.887,63.1,0.715,-0.004,0.544,0.484,0.071,0.271
HAPPY_006616,Iran,Golestan,2021-02-18,7.048,2991.56,0.863,66.0,1.325,-0.012,0.707,0.17,0.541,0.542
HAPPY_015690,Russia,Nizhny Novgorod Oblast,2024-07-16,4.011,6585.74,1.509,76.5,0.957,0.056,0.31,0.85,0.809,0.208
HAPPY_011290,Canada,Newfoundland and Labrador,2015-10-16,3.371,12997.29,1.036,49.1,0.664,-0.213,0.834,0.562,0.36,0.054
HAPPY_001567,South Korea,Gangwon,2020-02-15,7.531,16024.2,1.337,64.2,0.991,0.21,0.284,0.683,0.217,0.131
HAPPY_000941,Canada,Quebec,2023-06-03,5.071,32097.28,1.6,62.3,0.808,0.113,0.224,0.778,0.558,0.702
HAPPY_008890,UK,North East,2019-08-22,7.929,3395.6,1.372,78.1,0.947,0.199,0.468,0.645,0.215,0.255
HAPPY_006179,Russia,Samara Oblast,2017-07-09,4.064,33557.2,1.174,65.4,0.858,-0.41,0.076,0.826,0.628,0.697
HAPPY_010492,USA,Pennsylvania,2020-04-04,2.812,20621.53,1.573,72.5,0.95,0.349,0.073,0.701,0.424,0.358
HAPPY_005094,Japan,Saitama,2018-07-27,7.509,21572.82,1.766,72.5,0.82,-0.274,0.077,0.337,0.384,0.416
HAPPY_007952,Mexico,Jalisco,2020-09-20,3.387,17457.46,1.476,80.9,0.238,0.5,0.243,0.634,0.412,0.316
HAPPY_012739,China,Hunan,2023-10-24,7.423,13603.1,1.313,79.7,0.8,0.237,0.571,0.596,0.869,0.744
HAPPY_002334,South Korea,Jeolla,2018-09-20,3.213,25102.15,1.47,68.5,1.221,-0.007,0.168,0.307,0.239,0.107
HAPPY_008775,USA,Illinois,2021-03-28,5.865,18833.52,1.257,45.0,0.971,-0.413,0.179,0.431,0.817,0.137
HAPPY_008544,Mexico,State of Mexico,2023-07-23,8.084,12552.94,1.989,80.9,1.307,-0.074,0.52,0.974,0.316,0.142
HAPPY_007263,USA,Ohio,2024-06-16,5.545,23299.84,0.444,46.3,1.142,-0.106,0.126,0.269,0.842,0.518
