Record_ID,Symbol,Company_Name,Sector,Date,Open_Price,High_Price,Low_Price,Close_Price,Volume,Market_Cap,PE_Ratio,Dividend_Yield,RSI
STK_013634,UPS,United Parcel Service Inc.,Industrials,2025-02-11,157.59,161.54,156.27,159.25,1120622190.0,139343750000.0,31.1,2.21,76.3
STK_002031,TXN,Texas Instruments Inc.,Technology,2025-01-20,161.77,166.44,158.08,160.87,11691442253.0,146245454545.0,34.7,3.75,42.7
STK_008822,META,Meta Platforms Inc.,Communication Services,2025-02-14,322.04,326.46,309.07,313.59,4725784981.0,979968750000.0,25.3,3.92,
STK_005774,HON,Honeywell International Inc.,Industrials,2025-01-31,198.82,215.13,196.37,213.47,4080051231.0,138755500000.0,28.0,1.75,38.5
STK_009145,META,Meta Platforms Inc.,Communication Services,2025-01-03,326.07,334.46,320.56,,1008390764.0,1011968749999.0,27.3,1.06,53.2
STK_013260,UNH,UnitedHealth Group Inc.,Healthcare,2025-02-09,490.25,525.9,483.32,511.14,851620976.0,460026000000.0,17.8,2.59,20.2
STK_002224,DIS,Walt Disney Co.,Communication Services,2025-03-27,96.51,98.77,94.41,97.32,295993545.0,,33.9,2.47,49.0
STK_010866,ADBE,Adobe Inc.,Technology,2025-01-29,511.42,517.69,500.58,510.47,358605693.0,245418269230.0,30.5,0.27,35.1
STK_014809,GS,Goldman Sachs Group Inc.,Financial Services,2025-01-28,382.1,384.52,360.95,370.13,546383745.0,126623421052.0,20.9,0.55,24.7
STK_000784,LIN,Linde plc,Basic Materials,2025-01-09,394.69,396.99,362.5,369.74,10990179576.0,184870000000.0,21.3,4.17,34.5
STK_009287,ADBE,Adobe Inc.,Technology,2025-02-02,524.34,528.2,493.26,506.93,708523230.0,243716346153.0,21.0,3.97,45.4
STK_016295,ADBE,Adobe Inc.,Technology,2025-01-14,518.58,,491.75,500.41,2346280906.0,240581730769.0,14.5,3.18,40.2
STK_005844,CSCO,Cisco Systems Inc.,Technology,2025-02-05,50.14,50.94,48.9,49.39,367436525.0,197560000000.0,14.9,1.33,51.9
STK_014065,UPS,United Parcel Service Inc.,Industrials,2025-03-14,160.18,164.87,156.54,163.77,2318369634.0,143298750000.0,16.7,2.2,39.1
STK_004426,CSCO,Cisco Systems Inc.,Technology,2025-01-04,49.63,50.91,47.78,49.1,1893400946.0,196400000000.0,16.2,1.92,54.9
STK_016198,HON,Honeywell International Inc.,Industrials,2025-02-04,197.33,208.91,192.92,203.92,1592369443.0,132547999999.0,34.8,1.12,67.1
STK_014176,PG,Procter & Gamble Co.,Consumer Defensive,2025-02-01,146.17,151.07,145.26,146.8,1772410751.0,354344827586.0,23.4,1.86,55.8
STK_015647,ATVI,Activision Blizzard Inc.,Communication Services,2025-02-10,89.49,91.97,88.09,89.18,1295971285.0,69362222222.0,23.6,0.83,59.0
STK_001589,ATVI,Activision Blizzard Inc.,Communication Services,2025-01-15,88.87,89.71,87.92,88.75,497338964.0,69027777777.0,15.7,2.39,47.9
STK_002017,HD,Home Depot Inc.,Consumer Cyclical,2025-03-30,330.13,338.52,323.23,334.1,768313798.0,354348484848.0,25.3,2.43,31.2
STK_016516,F,Ford Motor Co.,Consumer Cyclical,2025-03-26,11.97,12.59,11.69,12.37,5014921293.0,51541666666.0,32.5,0.13,57.9
STK_014716,LIN,Linde plc,Basic Materials,2025-02-10,400.09,403.11,391.67,395.59,4321115966.0,197795000000.0,24.1,0.84,79.3
STK_001270,CAT,Caterpillar Inc.,Industrials,2025-02-15,225.41,229.21,213.28,218.37,1800921871.0,113932173913.0,15.1,1.15,75.9
STK_003841,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-02-17,552.42,557.11,528.65,533.52,308079894.0,213408000000.0,29.3,3.15,34.7
STK_007933,GS,Goldman Sachs Group Inc.,Financial Services,2025-03-18,382.63,388.83,366.01,376.03,2424582003.0,128641842105.0,24.2,3.77,25.0
STK_002717,NVDA,NVIDIA Corporation,Technology,2025-02-06,451.39,461.42,425.69,430.36,1950179999.0,1051991111111.0,16.1,1.44,26.0
STK_007403,NVDA,NVIDIA Corporation,Technology,2025-02-25,443.86,446.3,427.61,439.82,1316912744.0,1075115555555.0,24.9,0.39,37.8
STK_004701,JNJ,Johnson & Johnson,Healthcare,2025-03-13,155.11,159.0,150.97,157.39,3045713158.0,406167741935.0,24.7,2.45,79.3
STK_008085,NVDA,NVIDIA Corporation,Technology,2025-02-09,441.59,446.19,412.96,424.83,1478012970.0,1038473333333.0,40.8,1.96,41.7
STK_004080,PYPL,PayPal Holdings Inc.,Financial Services,2025-02-10,64.16,66.02,62.87,64.13,10873331914.0,78929230769.0,26.9,1.77,48.8
STK_004509,ADBE,Adobe Inc.,Technology,2025-02-06,523.61,553.91,518.92,546.49,1087103188.0,262735576923.0,22.2,4.46,55.4
STK_002166,NFLX,Netflix Inc.,Communication Services,2025-03-10,555.74,579.92,552.34,567.75,601510259.0,247745454545.0,31.6,0.16,28.2
STK_000831,GE,General Electric Co.,Industrials,2025-01-02,128.79,134.8,127.6,132.99,692193290.0,143220000000.0,8.0,0.89,53.2
STK_014640,JPM,JPMorgan Chase & Co.,Financial Services,2025-03-03,172.44,177.54,166.04,169.94,1638165662.0,499823529411.0,15.9,4.12,31.0
STK_014993,MMM,3M Company,Industrials,2025-02-06,105.56,107.91,104.39,106.04,958145424.0,60594285714.0,46.7,0.03,45.9
STK_006564,IBM,International Business Machines Corp.,Technology,2025-01-28,180.37,184.31,174.78,178.01,4006843559.0,158231111111.0,30.8,3.73,36.5
STK_010734,HON,Honeywell International Inc.,Industrials,2025-01-06,199.59,202.23,189.24,194.68,1627359460.0,126542000000.0,25.9,2.14,15.3
STK_006149,F,Ford Motor Co.,Consumer Cyclical,2025-03-29,12.04,12.52,11.9,12.31,2407623530.0,51291666666.0,31.9,3.68,63.0
STK_016081,EA,Electronic Arts Inc.,Communication Services,2025-01-18,132.5,136.4,130.47,134.03,6011957715.0,41240000000.0,33.0,3.22,34.5
STK_007509,ADBE,Adobe Inc.,Technology,2025-02-24,511.46,524.29,505.76,509.78,3010670324.0,245086538461.0,29.6,2.08,47.8
STK_000875,NKE,Nike Inc.,Consumer Cyclical,2025-02-21,99.33,103.93,96.36,102.36,10113161172.0,163776000000.0,30.5,3.03,37.6
STK_012593,GE,General Electric Co.,Industrials,2025-01-14,130.71,134.11,125.93,129.19,4210734043.0,139127692307.0,27.5,3.45,73.0
STK_011868,AMD,Advanced Micro Devices Inc.,Technology,2025-01-10,149.9,150.95,145.48,149.96,743216657.0,239936000000.0,,3.88,43.0
STK_016608,LIN,Linde plc,Basic Materials,2025-03-28,405.09,413.62,384.77,390.85,1437988537.0,195425000000.0,21.6,1.58,71.2
STK_003785,BA,Boeing Co.,Industrials,2025-03-13,217.27,223.39,214.74,216.41,755013326.0,137715454545.0,34.9,0.71,61.3
STK_003181,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-01-05,560.69,575.07,527.6,534.44,1829473593.0,213776000000.0,25.9,0.13,48.5
STK_010917,PM,Philip Morris International Inc.,Consumer Defensive,2025-02-19,93.68,95.73,92.98,95.12,327573250.0,150189473684.0,19.9,3.05,42.8
STK_007507,HON,Honeywell International Inc.,Industrials,2025-03-13,202.7,211.22,197.79,205.99,,133893500000.0,16.3,1.08,36.0
STK_007927,AMGN,Amgen Inc.,Healthcare,2025-01-20,275.26,278.05,259.27,266.47,3911235319.0,142751785714.0,28.9,2.0,35.1
STK_008012,GM,General Motors Co.,Consumer Cyclical,2025-02-06,39.63,40.16,38.55,39.14,830237891.0,58710000000.0,34.1,0.2,57.2
STK_016431,UNH,UnitedHealth Group Inc.,Healthcare,2025-01-01,492.02,,470.92,479.62,505005769.0,431658000000.0,28.8,3.18,63.1
STK_011844,GE,General Electric Co.,Industrials,2025-03-31,129.86,136.44,129.2,132.99,648898988.0,143220000000.0,16.4,3.91,37.4
STK_003597,NFLX,Netflix Inc.,Communication Services,2025-02-16,559.23,569.3,547.67,553.18,738574578.0,241387636363.0,30.0,3.65,64.5
STK_003070,NKE,Nike Inc.,Consumer Cyclical,2025-01-27,101.59,106.86,99.94,104.53,9945119220.0,167248000000.0,26.8,0.95,
STK_001389,IBM,International Business Machines Corp.,Technology,2025-01-06,181.83,185.26,180.56,184.0,179843406.0,163555555555.0,34.7,3.35,37.5
STK_006344,ADBE,Adobe Inc.,Technology,2025-02-05,514.01,525.02,504.88,512.92,766398829.0,246596153846.0,18.4,1.69,51.7
STK_005387,MA,Mastercard Inc.,Financial Services,2025-01-08,401.35,404.1,388.27,395.76,2605237974.0,395760000000.0,32.9,2.04,38.4
STK_015260,JPM,JPMorgan Chase & Co.,Financial Services,2025-01-26,170.19,176.44,167.17,173.71,2339731130.0,510911764705.0,33.3,2.79,45.6
STK_000609,INTC,Intel Corporation,Technology,2025-03-27,40.42,41.01,38.77,39.42,461008433.0,177390000000.0,49.1,0.77,46.7
STK_009839,CRM,Salesforce Inc.,Technology,2025-01-03,229.46,237.79,223.79,236.52,306030707.0,226236521739.0,23.0,1.84,58.7
STK_007518,MSFT,Microsoft Corporation,Technology,2025-01-13,373.79,378.16,358.59,362.62,4365094312.0,2385657894736.0,23.2,3.84,54.8
STK_000989,MDT,Medtronic plc,Healthcare,2025-02-08,85.2,,82.4,84.68,3731921229.0,109585882352.0,21.7,2.41,37.4
STK_011138,AVGO,Broadcom Inc.,Technology,2025-03-19,1197.89,1220.2,1158.01,1186.3,2776498569.0,494291666666.0,39.0,1.29,45.4
STK_014270,UPS,United Parcel Service Inc.,Industrials,2025-03-14,159.06,160.8,154.42,157.48,128688072.0,137795000000.0,21.2,3.81,27.9
STK_012581,ORCL,Oracle Corporation,Technology,2025-01-02,117.88,119.65,117.21,118.81,13071706475.0,316826666666.0,23.2,0.48,31.1
STK_016403,RTX,RTX Corporation,Industrials,2025-02-06,85.46,86.41,82.96,85.91,287994403.0,121284705882.0,21.7,3.79,36.6
STK_017324,ORCL,Oracle Corporation,Technology,2025-03-14,119.29,121.83,115.79,118.81,16393289178.0,316826666666.0,19.5,,44.3
STK_010210,EA,Electronic Arts Inc.,Communication Services,2025-02-16,129.99,135.27,127.59,132.08,1839982180.0,40640000000.0,27.3,3.5,63.5
STK_002659,AAPL,Apple Inc.,Technology,2025-02-13,177.4,180.1,168.92,171.59,3466816214.0,2669177777777.0,42.2,3.03,53.3
STK_012702,ACN,Accenture plc,Technology,2025-01-18,322.01,336.6,316.86,329.64,1206974734.0,206025000000.0,22.6,3.98,55.7
STK_000356,MU,Micron Technology Inc.,Technology,2025-02-13,85.44,86.43,81.99,83.37,252466650.0,88274117647.0,38.3,0.59,71.0
STK_011945,CAT,Caterpillar Inc.,Industrials,2025-03-07,226.45,232.92,212.73,,2473978317.0,112601739130.0,39.5,4.39,72.2
STK_012966,GE,General Electric Co.,Industrials,2025-03-21,130.78,132.55,127.47,128.84,700418869.0,138750769230.0,20.7,1.92,43.5
STK_010296,JPM,JPMorgan Chase & Co.,Financial Services,2025-03-04,169.47,172.41,165.51,167.54,2475856877.0,492764705882.0,32.6,3.47,45.7
STK_002254,UPS,United Parcel Service Inc.,Industrials,2025-01-01,161.92,165.12,158.63,161.63,1057380455.0,141426250000.0,16.7,3.02,44.8
STK_007720,NFLX,Netflix Inc.,Communication Services,2025-03-12,558.12,572.37,538.9,553.71,9243264335.0,241618909090.0,32.4,3.93,64.3
STK_013056,CRM,Salesforce Inc.,Technology,2025-01-06,233.04,242.94,229.71,237.34,3047419821.0,227020869565.0,44.0,0.7,50.8
STK_017300,MU,Micron Technology Inc.,Technology,2025-01-13,84.83,89.2,82.44,87.32,73483054.0,92456470588.0,32.4,1.65,45.5
STK_014854,MA,Mastercard Inc.,Financial Services,2025-01-03,394.5,405.64,388.37,401.62,767272280.0,401620000000.0,16.1,3.52,33.3
STK_000818,MA,Mastercard Inc.,Financial Services,2025-01-31,395.74,406.21,391.3,403.12,4890094188.0,403120000000.0,22.9,1.69,42.5
STK_004876,MSFT,Microsoft Corporation,Technology,2025-02-21,,384.21,352.38,354.54,1057292724.0,2332500000000.0,19.5,1.48,67.8
STK_009866,CRM,Salesforce Inc.,Technology,2025-01-03,230.23,238.49,228.62,233.22,43435975.0,223080000000.0,21.2,3.69,77.7
STK_010888,ABT,Abbott Laboratories,Healthcare,2025-03-02,111.85,112.97,110.04,111.81,443809080.0,193126363636.0,30.8,3.28,36.9
STK_012558,LIN,Linde plc,Basic Materials,2025-03-04,407.27,417.77,402.85,408.24,363418593.0,204120000000.0,19.0,2.45,79.4
STK_016235,CSCO,Cisco Systems Inc.,Technology,2025-02-09,49.7,50.19,47.99,49.29,138911840.0,197160000000.0,16.1,0.7,69.3
STK_002275,RTX,RTX Corporation,Industrials,2025-02-11,84.83,86.72,82.52,84.21,99983260.0,118884705882.0,10.7,2.86,30.0
STK_014867,LIN,Linde plc,Basic Materials,2025-01-14,404.09,407.76,391.77,403.39,167765422.0,201695000000.0,25.1,0.17,56.0
STK_008615,JPM,JPMorgan Chase & Co.,Financial Services,2025-01-30,167.63,173.86,163.85,170.85,2318231239.0,502499999999.0,32.3,2.15,53.6
STK_001893,PEP,PepsiCo Inc.,Consumer Defensive,2025-02-07,173.22,176.66,166.35,170.18,,230243529411.0,15.2,3.2,81.2
STK_004941,ATVI,Activision Blizzard Inc.,Communication Services,2025-03-07,89.66,91.04,89.13,90.1,2612765313.0,70077777777.0,17.8,2.28,54.4
STK_000403,NKE,Nike Inc.,Consumer Cyclical,2025-01-12,99.67,103.37,97.02,100.39,3355576873.0,160624000000.0,26.6,0.07,39.1
STK_016220,DIS,Walt Disney Co.,Communication Services,2025-03-30,94.03,95.76,93.06,94.66,587338500.0,179355789473.0,12.5,3.17,52.6
STK_012850,PYPL,PayPal Holdings Inc.,Financial Services,2025-02-22,65.45,68.75,64.12,67.47,387550097.0,83040000000.0,26.2,2.97,27.3
STK_010675,ABT,Abbott Laboratories,Healthcare,2025-03-22,112.12,113.78,108.84,110.74,537764370.0,191278181818.0,24.0,0.25,28.1
STK_010677,MA,Mastercard Inc.,Financial Services,2025-03-07,400.07,403.57,388.42,398.26,15949723.0,398260000000.0,29.8,1.74,37.8
STK_011144,MSFT,Microsoft Corporation,Technology,2025-01-06,380.21,391.02,369.62,379.1,1152201967.0,2494078947368.0,15.7,0.22,85.7
STK_005922,HD,Home Depot Inc.,Consumer Cyclical,2025-01-26,329.15,332.45,320.7,324.05,1679744025.0,343689393939.0,20.0,4.34,63.2
STK_000414,IBM,International Business Machines Corp.,Technology,2025-03-30,182.4,188.41,179.76,186.77,1014429911.0,166017777777.0,24.0,0.68,44.3
STK_012387,LIN,Linde plc,Basic Materials,2025-03-31,403.89,406.06,386.42,394.0,2666463178.0,197000000000.0,8.1,1.93,57.8
STK_004135,PEP,PepsiCo Inc.,Consumer Defensive,2025-03-03,171.22,175.44,,164.43,820046523.0,222464117647.0,23.7,0.5,46.9
STK_015883,SBUX,Starbucks Corporation,Consumer Cyclical,2025-03-22,95.69,98.41,88.35,90.27,98288136819.0,104523157894.0,20.1,2.72,59.1
STK_013992,F,Ford Motor Co.,Consumer Cyclical,2025-01-10,12.08,12.24,11.84,12.12,9982738818.0,50500000000.0,14.1,4.17,56.1
STK_017135,MA,Mastercard Inc.,Financial Services,2025-03-27,395.16,400.13,384.64,390.92,5500942924.0,390920000000.0,28.7,3.94,49.4
STK_002076,CSCO,Cisco Systems Inc.,Technology,2025-02-18,50.59,51.16,49.62,49.91,649788495.0,199640000000.0,23.3,2.62,32.4
STK_009276,AAPL,Apple Inc.,Technology,2025-03-07,179.57,186.34,177.05,183.46,161358443.0,2853822222222.0,14.2,3.6,42.7
STK_017197,PG,Procter & Gamble Co.,Consumer Defensive,2025-02-01,145.89,150.17,136.2,137.96,231295092.0,333006896551.0,21.0,2.45,56.8
STK_010325,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-03-09,149.1,151.85,140.36,144.36,519207809.0,1539840000000.0,18.7,1.12,62.9
STK_011214,V,Visa Inc.,Financial Services,2025-03-30,245.8,272.7,242.09,265.69,582136081.0,531379999999.0,18.7,4.0,32.3
STK_006626,CSCO,Cisco Systems Inc.,Technology,2025-03-08,49.65,50.28,48.89,49.38,332863599.0,197520000000.0,22.3,3.63,90.7
STK_008073,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-01-25,149.42,153.49,146.75,147.62,3306076883.0,1574613333333.0,26.2,2.04,37.3
STK_013469,MMM,3M Company,Industrials,2025-02-02,104.04,115.7,101.16,112.58,397735185.0,64331428571.0,33.4,1.18,42.3
STK_004901,ORCL,Oracle Corporation,Technology,2025-02-02,117.68,119.48,114.26,117.6,277415009.0,313600000000.0,14.4,2.74,49.0
STK_002816,META,Meta Platforms Inc.,Communication Services,2025-02-23,319.51,326.08,313.03,317.35,67529814.0,991718750000.0,26.9,2.46,53.8
STK_008837,ATVI,Activision Blizzard Inc.,Communication Services,2025-03-26,90.45,92.09,80.15,81.93,804975777.0,63723333333.0,16.1,,44.9
STK_011714,AAPL,Apple Inc.,Technology,2025-02-06,183.58,187.78,179.39,183.76,8715923561.0,2858488888888.0,16.9,1.88,63.0
STK_004645,V,Visa Inc.,Financial Services,2025-03-23,253.4,265.1,248.94,258.76,2010794060.0,517520000000.0,29.3,3.34,56.6
STK_000216,CAT,Caterpillar Inc.,Industrials,2025-03-24,225.6,227.66,213.15,217.91,1094147975.0,113692173913.0,17.6,2.88,44.1
STK_017310,ORCL,Oracle Corporation,Technology,2025-03-24,118.57,121.61,114.04,116.72,178321857.0,311253333333.0,20.8,2.66,36.2
STK_002889,GS,Goldman Sachs Group Inc.,Financial Services,2025-02-18,387.35,420.05,381.52,417.19,1106488571.0,142722894736.0,16.5,4.3,47.4
STK_001170,INTC,Intel Corporation,Technology,2025-02-22,39.43,39.88,37.99,39.16,1633061175.0,176219999999.0,20.3,0.64,63.1
STK_004307,PYPL,PayPal Holdings Inc.,Financial Services,2025-02-03,64.71,66.56,63.95,64.44,2462672593.0,79310769230.0,14.2,2.71,29.4
STK_003343,CAT,Caterpillar Inc.,Industrials,2025-02-09,229.34,235.31,224.58,226.05,696055374.0,117939130434.0,18.7,4.33,53.7
STK_002990,PYPL,PayPal Holdings Inc.,Financial Services,2025-03-09,64.15,64.93,63.6,64.25,2863437208.0,79076923076.0,15.1,1.93,43.6
STK_001472,UPS,United Parcel Service Inc.,Industrials,2025-02-07,158.12,160.8,153.56,159.89,1776456389.0,139903750000.0,21.2,2.9,41.3
STK_000998,TXN,Texas Instruments Inc.,Technology,2025-02-19,163.18,172.55,159.27,169.01,244029093.0,153645454545.0,29.4,0.1,54.2
STK_003084,V,Visa Inc.,Financial Services,2025-03-25,251.36,260.74,248.1,256.08,632995171.0,512159999999.0,26.3,2.58,61.6
STK_007646,CRM,Salesforce Inc.,Technology,2025-02-19,233.83,237.47,222.51,224.65,2678830091.0,214882608695.0,26.8,3.98,61.5
STK_010646,PM,Philip Morris International Inc.,Consumer Defensive,2025-01-06,94.84,97.05,88.91,,471840774.0,143968421052.0,36.6,3.8,39.2
STK_004162,NVDA,NVIDIA Corporation,Technology,2025-02-02,452.33,458.78,449.83,456.25,11951673707.0,1115277777777.0,15.1,0.87,70.2
STK_016374,MDT,Medtronic plc,Healthcare,2025-02-18,84.62,85.69,81.74,84.04,6079433973.0,108757647058.0,21.6,2.05,
STK_013235,GS,Goldman Sachs Group Inc.,Financial Services,2025-01-25,379.19,390.96,375.72,385.19,3829838047.0,131775526315.0,19.5,3.81,69.0
STK_008066,TXN,Texas Instruments Inc.,Technology,2025-03-17,164.42,165.64,158.18,161.65,485440948.0,146954545454.0,33.0,1.59,37.6
STK_015691,MMM,3M Company,Industrials,2025-03-08,105.73,108.39,100.08,102.05,999692207.0,58314285714.0,26.5,0.75,58.8
STK_013173,MA,Mastercard Inc.,Financial Services,2025-03-13,401.3,407.74,389.57,395.88,1032637781.0,395880000000.0,28.3,4.1,59.1
STK_008075,CRM,Salesforce Inc.,Technology,2025-01-31,228.66,240.07,225.62,233.31,502941298.0,223166086956.0,22.5,0.5,44.6
STK_014252,HON,Honeywell International Inc.,Industrials,2025-01-10,200.81,206.05,194.2,197.85,2072515366.0,128602500000.0,23.3,0.58,54.3
STK_000124,CAT,Caterpillar Inc.,Industrials,2025-01-11,233.54,249.77,228.34,242.64,595932333.0,126594782608.0,40.8,,86.6
STK_010869,GE,General Electric Co.,Industrials,2025-01-31,129.55,134.03,128.72,131.55,1312928941.0,141669230769.0,39.1,2.95,16.8
STK_014276,PYPL,PayPal Holdings Inc.,Financial Services,2025-02-24,66.27,66.8,63.67,64.78,2959355917.0,79729230769.0,30.4,1.34,50.1
STK_000800,F,Ford Motor Co.,Consumer Cyclical,2025-01-01,12.16,12.83,12.08,12.52,519005699.0,52166666666.0,21.2,1.63,83.8
STK_014940,SBUX,Starbucks Corporation,Consumer Cyclical,2025-02-20,93.13,95.69,90.94,92.68,2426137236.0,107313684210.0,20.5,3.43,51.2
STK_016243,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-01-30,152.35,155.73,144.38,148.23,58349483.0,1581120000000.0,33.9,4.29,60.1
STK_001227,QCOM,Qualcomm Inc.,Technology,2025-01-16,139.25,141.13,134.36,138.31,2514866798.0,158068571428.0,44.5,3.13,36.8
STK_006600,UNH,UnitedHealth Group Inc.,Healthcare,2025-03-31,500.78,514.12,491.19,495.0,2242827914.0,445500000000.0,15.3,2.35,56.4
STK_008647,PM,Philip Morris International Inc.,Consumer Defensive,2025-02-17,93.83,95.01,90.58,92.2,5565005515.0,145578947368.0,34.5,0.25,42.6
STK_010384,AMD,Advanced Micro Devices Inc.,Technology,2025-01-06,150.31,153.13,142.68,146.05,155037066.0,233680000000.0,23.2,2.0,47.7
STK_016137,PYPL,PayPal Holdings Inc.,Financial Services,2025-01-18,64.03,65.5,61.4,62.48,705145536.0,76898461538.0,24.4,3.5,51.4
STK_009757,ORCL,Oracle Corporation,Technology,2025-02-20,117.83,120.51,113.86,115.97,4084665011.0,309253333333.0,35.8,2.18,50.0
STK_016829,GM,General Motors Co.,Consumer Cyclical,2025-01-22,40.54,40.96,39.29,40.0,260575666.0,60000000000.0,24.7,1.99,
STK_006485,GM,General Motors Co.,Consumer Cyclical,2025-02-20,39.4,40.56,37.99,38.41,818857519.0,57615000000.0,8.0,2.66,44.7
STK_002479,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-01-30,547.67,555.05,530.31,542.39,1269837213.0,216956000000.0,17.4,2.15,58.4
STK_008209,ACN,Accenture plc,Technology,2025-01-24,315.94,317.64,306.05,309.58,4442310654.0,193487500000.0,20.3,1.39,43.6
STK_008772,INTC,Intel Corporation,Technology,2025-01-22,39.35,42.5,38.33,41.34,129940301.0,186030000000.0,44.6,1.42,43.2
STK_005768,CAT,Caterpillar Inc.,Industrials,2025-02-12,226.72,230.86,221.48,224.75,659572047.0,117260869565.0,21.6,2.63,28.1
STK_000179,AMD,Advanced Micro Devices Inc.,Technology,2025-03-16,151.65,152.61,148.91,151.73,1725093089.0,242767999999.0,34.5,1.18,58.6
STK_010561,CSCO,Cisco Systems Inc.,Technology,2025-03-25,49.47,51.35,48.41,49.93,1201885481.0,199720000000.0,28.4,1.18,35.8
STK_008122,V,Visa Inc.,Financial Services,2025-02-24,253.64,259.4,246.54,255.72,1695586567.0,511440000000.0,20.0,3.5,59.7
STK_016765,META,Meta Platforms Inc.,Communication Services,2025-01-08,317.0,322.44,310.6,314.42,3068049712.0,982562500000.0,29.6,3.33,43.0
STK_010024,MDT,Medtronic plc,Healthcare,2025-01-17,84.81,87.16,82.78,85.44,390607184.0,110569411764.0,15.3,3.32,51.6
STK_002121,PM,Philip Morris International Inc.,Consumer Defensive,2025-03-09,95.31,97.38,93.79,95.11,674863409.0,150173684210.0,23.5,2.9,51.5
STK_012519,BA,Boeing Co.,Industrials,2025-01-25,222.49,228.79,206.93,213.01,9352455996.0,135551818181.0,28.1,0.43,64.8
STK_017461,JNJ,Johnson & Johnson,Healthcare,2025-03-13,156.62,167.75,,166.14,2682085309.0,428748387096.0,34.7,2.01,56.3
STK_017226,CSCO,Cisco Systems Inc.,Technology,2025-02-25,50.01,50.61,48.76,49.61,283712179.0,198440000000.0,25.6,3.28,41.2
STK_006240,HON,Honeywell International Inc.,Industrials,2025-03-01,196.24,199.34,188.85,190.57,2687237024.0,123870500000.0,33.5,2.11,29.4
STK_009202,MDT,Medtronic plc,Healthcare,2025-03-16,85.14,86.48,84.06,85.33,6104839433.0,110427058823.0,52.4,2.68,62.8
STK_000869,EA,Electronic Arts Inc.,Communication Services,2025-01-14,128.19,130.89,126.31,128.99,5267618902.0,39689230769.0,25.6,0.87,31.9
STK_004842,META,Meta Platforms Inc.,Communication Services,2025-01-14,316.03,320.13,308.39,313.36,2399314251.0,979250000000.0,23.8,2.36,52.4
